,word,counts
13335,thirds,1
13336,primping,1
13337,clash,1
13338,med,2
13339,soaks,4
13340,hsirt,1
13341,plling,1
13342,sled-like,1
13343,rif=ding,1
13344,agains,1
13345,long-beaked,1
13346,institutional,1
13347,amnesty,2
13348,vision,3
13349,roiling,1
13350,edibles,1
13351,lmmvsd,1
13352,paragraphs,1
13353,hells,2
13354,rangers,4
13355,ninja-like,1
13356,para-surfing,1
13357,floatie,1
13358,yougn,1
13359,opulent,1
13360,brush-land,2
13361,promethean,1
13362,green-glow,1
13363,three-way,1
13364,uprising,2
13365,objectives,1
13366,'no,1
13367,total,3
13368,dimlight,1
13369,dressed-up,3
13370,backgrounds,8
13371,pleople,1
13372,flirts,1
13373,imagination,3
13374,dayglo,1
13375,dunce,1
13376,blaze,2
13377,inlet,2
13378,pulses,1
13379,timber,7
13380,gleaming,1
13381,free-falling,1
13382,waded,2
13383,ballplayers,1
13384,adventurous,4
13385,coutryside,1
13386,grew,1
13387,detail,4
13388,buoys,2
13389,teases,1
13390,slinging,3
13391,itches,1
13392,lull,1
13393,spree,1
13394,5k,5
13395,mardis,1
13396,suggestively,1
13397,breasts,3
13398,benefit,8
13399,truck-full,1
13400,flyre,1
13401,crafted,1
13402,k2,1
13403,shapely,1
13404,tracking,3
13405,coverall,2
13406,exclaiming,1
13407,hill-side,1
13408,panicking,1
13409,avalanche,1
13410,cocoa,1
13411,spools,3
13412,cool-weather,1
13413,un-pictured,1
13414,happens,3
13415,burned,3
13416,skewed,1
13417,slyly,1
13418,rent,4
13419,in-line,4
13420,convalescent,1
13421,motorbiker,2
13422,browm,1
13423,rainling,1
13424,twho,1
13425,sloped,5
13426,gettin,2
13427,swishing,1
13428,overlooked,3
13429,seperate,1
13430,mechanics,6
13431,machinists,1
13432,ziplock,2
13433,ziploc,1
13434,softly,2
13435,mountain-dew,1
13436,throes,1
13437,high-risk,1
13438,taller,15
13439,witnessed,2
13440,ant,1
13441,'s-eye-view,1
13442,saharan,1
13443,perfume,5
13444,associated,3
13445,bandmates,2
13446,afican,1
13447,recieve,1
13448,hump,2
13449,almost-pristine,1
13450,lassoing,7
13451,chestnut,5
13452,wrangles,2
13453,celtics,6
13454,tatooed,2
13455,black-striped,1
13456,jib,1
13457,interlocking,3
13458,hand-railing,1
13459,columned,6
13460,solitude,3
13461,pilgrims,1
13462,colonial-style,1
13463,concentrated,3
13464,dooorway,1
13465,ing,1
13466,masters,2
13467,accompaniment,3
13468,melody,1
13469,handbook,4
13470,titled,4
13471,fife,1
13472,corps,1
13473,tricorn,2
13474,knickers,1
13475,breeches,2
13476,kangaroo,6
13477,flamingos,3
13478,flamingo,1
13479,camps,4
13480,lowers,2
13481,impromptu,3
13482,fishbowls,1
13483,cosmetics,5
13484,eaten,4
13485,food-catching,1
13486,somersaulting,1
13487,silent,1
13488,tbe,1
13489,outfielder,7
13490,man-drawn,1
13491,handshake,5
13492,tidy,1
13493,retailer,2
13494,16,9
13495,sharpley,1
13496,arcing,1
13497,mid-pitch,2
13498,twome,1
13499,battons,1
13500,practising,1
13501,riverview,3
13502,kiltie,3
13503,rock-lined,1
13504,baggie,1
13505,lazy,2
13506,pink-striped,1
13507,shoves,2
13508,disbelief,1
13509,fiveteen,1
13510,bathrobes,1
13511,exercised,1
13512,athletics,3
13513,ski-lift,3
13514,i-pod,2
13515,guessing,1
13516,well-spaced,1
13517,causal,1
13518,stain,3
13519,boldly,1
13520,cuing,1
13521,antique-looking,1
13522,yellow-brown,1
13523,glittering,1
13524,whether,3
13525,inches,6
13526,pitches,13
13527,infield,5
13528,stealing,4
13529,853,1
13530,pumping,10
13531,gasoline,3
13532,gillette,1
13533,cartridge,2
13534,snooker,3
13535,tugboat,4
13536,aggresively,1
13537,defender,23
13538,slight,8
13539,slouching,2
13540,broadcasting,2
13541,newscaster,3
13542,presentable,1
13543,news-casting,1
13544,fits,3
13545,mics,2
13546,newsboy,4
13547,tapping,3
13548,outboard,6
13549,crabbing,1
13550,bankside,2
13551,one-man-band,1
13552,nordic,3
13553,smiled,4
13554,whizzes,3
13555,memorabilia,4
13556,shamrocks,3
13557,fastest,2
13558,flare,3
13559,emits,1
13560,indescript,2
13561,expressionless,1
13562,hosepipe,1
13563,frock,1
13564,swiftly,9
13565,buddhists,1
13566,advantage,7
13567,brewery,1
13568,dials,3
13569,motors,1
13570,coloful,1
13571,crimson,4
13572,aftermath,4
13573,bathe,4
13574,gray-tiled,1
13575,windsailing,1
13576,tagging,6
13577,large-boned,1
13578,physiques,1
13579,vespa,6
13580,swim-trunks,1
13581,multi-story,1
13582,toad,1
13583,abney,1
13584,slavic,1
13585,gardener,3
13586,farward,1
13587,steap,1
13588,longboarder,1
13589,whomever,1
13590,habits,1
13591,cases,12
13592,surronded,1
13593,alfalfa,1
13594,rascals,1
13595,fasten,1
13596,aimlessly,1
13597,528,1
13598,shotput,1
13599,suction,1
13600,waistband,3
13601,free-weights,1
13602,bodybuilder,1
13603,teething,2
13604,plywood-paneled,1
13605,outfut,1
13606,wounded,1
13607,tongee,1
13608,gith,1
13609,dhe,1
13610,foregrounded,1
13611,blazers,1
13612,grimace,2
13613,shoeshines,1
13614,headbutt,2
13615,mismatched,6
13616,crackhead,1
13617,mountin,1
13618,hapily,1
13619,pinestraw,1
13620,torchlight,1
13621,fire-lit,1
13622,horizontally-striped,1
13623,asus,2
13624,betbook,1
13625,netbook,2
13626,bu,2
13627,continued,1
13628,sent,4
13629,intercepts,1
13630,ottawa,2
13631,academy,4
13632,emails,1
13633,clients,1
13634,hitched,4
13635,tugged,1
13636,affected,2
13637,longing,1
13638,witnessing,4
13639,obtaining,1
13640,mid-game,3
13641,communal,2
13642,regards,3
13643,vaio,1
13644,contingent,2
13645,bagpipers,6
13646,kits,1
13647,exist,2
13648,defying,2
13649,gravity,2
13650,ge,1
13651,refs,2
13652,officiate,1
13653,karateka,1
13654,parries,1
13655,negotiates,4
13656,extravagantly-haired,1
13657,stiffly-posed,1
13658,sequins,2
13659,h,3
13660,handout,1
13661,panhandler,1
13662,hid,3
13663,pong,3
13664,3-level,1
13665,clapboard,3
13666,second-floor,1
13667,bible,4
13668,repent,5
13669,stamp,2
13670,paragliding,6
13671,paraskier,1
13672,servant,1
13673,faceless,1
13674,stations,1
13675,collapses,1
13676,pastels,1
13677,bullfighting,3
13678,bullrider,1
13679,candlelight,5
13680,coated,3
13681,jumpy,1
13682,pidgin,1
13683,lifestyle,3
13684,tabloid,3
13685,declares,2
13686,harry,2
13687,accompany,4
13688,lurks,1
13689,jeepney,1
13690,espana,1
13691,bluetooth,2
13692,earphone,1
13693,long-legged,1
13694,preps,2
13695,winners,5
13696,rhythmic,6
13697,earnestly,1
13698,hacky,3
13699,poems,2
13700,fuselage,1
13701,aging,6
13702,exibit,1
13703,spelling,4
13704,krunch,1
13705,k,1
13706,morris,1
13707,furnace,6
13708,sewn,3
13709,playy,1
13710,shift,8
13711,flattened,1
13712,punctured,2
13713,arm-in-arm,4
13714,dong,2
13715,andy,3
13716,rodderick,1
13717,roddick,1
13718,fronmt,1
13719,argyle,4
13720,pedalling,1
13721,downing,2
13722,stadning,1
13723,baptized,1
13724,sprawling,4
13725,amazingly,1
13726,blossomed,1
13727,281,2
13728,clapped,1
13729,tenderly,2
13730,unner,1
13731,overturn,1
13732,beaver,1
13733,serena,1
13734,williams,1
13735,skeptically,1
13736,ruined,3
13737,champ,1
13738,rafael,1
13739,nadal,2
13740,mets,7
13741,harly,1
13742,davison,1
13743,moter,1
13744,biohazard,1
13745,hazmat,3
13746,gurnee,1
13747,azure,2
13748,occassion,1
13749,gorup,1
13750,gazed,1
13751,trials,4
13752,quinta,1
13753,widows,2
13754,boat-man,1
13755,plantains,1
13756,hull,2
13757,icicles,1
13758,sun-splashed,1
13759,sharping,3
13760,knifes,2
13761,platters,4
13762,doorsteps,1
13763,shorline,1
13764,unsafely,2
13765,ordered,1
13766,raviolis,1
13767,wooly,1
13768,gingham,4
13769,lump,3
13770,shawled,1
13771,actor,7
13772,swanky,3
13773,gauzey,1
13774,neutral,6
13775,colleagues,2
13776,prevention,2
13777,pens,3
13778,printer,4
13779,bali,1
13780,thai,9
13781,nussle,1
13782,nudges,1
13783,stoll,1
13784,broncos,4
13785,slid,5
13786,gemmed,1
13787,ladys,1
13788,cub,3
13789,harley,4
13790,davidson,1
13791,perfumes,1
13792,tanker,4
13793,communism,1
13794,entrances,2
13795,paid,1
13796,circling,4
13797,pound,4
13798,mixture,10
13799,p-shaped,1
13800,mum,2
13801,doge,1
13802,third-baseman,1
13803,hanley,1
13804,ramirez,1
13805,declared,2
13806,ravioli,1
13807,osme,1
13808,meetinghall,1
13809,spoke,2
13810,cements,2
13811,bannister,3
13812,cyclers,1
13813,signature,2
13814,signed,6
13815,sponsor,1
13816,motorcycling,1
13817,red-orange,3
13818,ancient-looking,1
13819,longish,2
13820,patched,2
13821,unidentifiable,4
13822,black-blue,1
13823,lanai,1
13824,litle,1
13825,sorvete,1
13826,e,4
13827,gelados,2
13828,nicolau,1
13829,sorvette,1
13830,gelato,1
13831,mini-race,2
13832,ovodafone,1
13833,sponsors,4
13834,emirates,1
13835,barcelona,5
13836,manhattan,3
13837,peolple,1
13838,telegraph,2
13839,skislope,1
13840,dupar,1
13841,boomerang,1
13842,fellows,2
13843,slates,1
13844,backlegs,1
13845,ot,1
13846,fried,3
13847,acceleration,1
13848,pro-america,1
13849,dont,1
13850,bro,2
13851,anti-tax,1
13852,laborer,4
13853,realty,3
13854,puncturing,1
13855,661,1
13856,wrecks,1
13857,carreis,1
13858,97,1
13859,prediction,2
13860,grandma,8
13861,predictions,2
13862,stir-fry,1
13863,dizzy,2
13864,fleecy,1
13865,blays,1
13866,dumbo,2
13867,aurora,3
13868,disneyland,1
13869,benz,1
13870,cbs,2
13871,smilling,2
13872,excites,1
13873,cartful,2
13874,formally-dressed,4
13875,dancefloor,2
13876,albert,2
13877,einstein,4
13878,glassess,1
13879,avrovulcan.com,2
13880,googles,2
13881,mesa,1
13882,lifesavers,3
13883,long-distance,2
13884,dress-up,2
13885,hamming,2
13886,complicated,6
13887,yawing,1
13888,partitions,1
13889,flap,2
13890,combed,4
13891,indy,3
13892,pits,2
13893,playes,1
13894,stringless,1
13895,gondoliers,2
13896,venice,6
13897,structural,1
13898,tones,1
13899,divind,1
13900,gallopsing,1
13901,rolled-up,6
13902,djs,1
13903,riff,1
13904,voltage,2
13905,stabs,3
13906,bullfighter,3
13907,bullfight,1
13908,scuffing,1
13909,bail,3
13910,posy,1
13911,entangles,1
13912,germs,1
13913,tourney,1
13914,shortstop,1
13915,jests,1
13916,baskin,1
13917,robbins,4
13918,clerks,1
13919,dirtbed,1
13920,mid-torso,1
13921,yellow-striped,1
13922,eyeing,2
13923,bread-butter-cheese-victory,1
13924,volleying,1
13925,rustric,1
13926,chinese-printed,1
13927,hs,1
13928,sombrero,13
13929,issue,2
13930,fly-fishing,1
13931,railling,1
13932,aligned,3
13933,poppies,1
13934,saturday,3
13935,rodeos,1
13936,cain,2
13937,un,2
13938,ins,1
13939,charged,1
13940,dandelion,18
13941,gothically,1
13942,anime,4
13943,blouses,2
13944,heap,1
13945,peddled,1
13946,hte,1
13947,peddles,7
13948,fronr,1
13949,ketchup,2
13950,armstand,1
13951,subaru,2
13952,bet,1
13953,bets,2
13954,spokes,6
13955,diagnostics,1
13956,dirtracing,1
13957,face-painted,3
13958,average-looking,1
13959,windup,2
13960,d-backs,1
13961,o-backs,1
13962,left-handed,4
13963,dragsters,3
13964,onslaught,1
13965,cow-like,1
13966,creep,1
13967,wifi,1
13968,connection,2
13969,leafed,1
13970,winner,14
13971,lock,18
13972,atheletes,1
13973,ropey,1
13974,whitecap,1
13975,healthcare,10
13976,provider,3
13977,consider,1
13978,sunken,2
13979,scroll-like,1
13980,scowling,3
13981,foul,7
13982,fiesty,1
13983,paddler,1
13984,two-seat,2
13985,strapping,3
13986,skateboarded,2
13987,pedicabs,1
13988,greenish-blue,1
13989,layup,11
13990,bakers,1
13991,yellow-shirted,1
13992,raling,1
13993,sol,1
13994,septu,1
13995,rotting,1
13996,slanting,1
13997,overcrowded,1
13998,overloaded,4
13999,carriages,5
14000,sunshades,1
14001,behavior,2
14002,inviting,2
14003,aerodynamically,1
14004,75,2
14005,calming,2
14006,stiars,1
14007,intervening,1
14008,againest,1
14009,bikeathon,1
14010,buddy,2
14011,soul,2
14012,considering,1
14013,bartering,1
14014,souvenirs,4
14015,flutist,2
14016,toshiba,1
14017,nervously,1
14018,matrimony,1
14019,multimedia,1
14020,soar,1
14021,graffiti-laden,2
14022,stubbled,1
14023,dimmed,1
14024,wearfing,1
14025,goalies,1
14026,half-buried,2
14027,yoke,1
14028,passin,1
14029,belly-surfing,1
14030,mishap,1
14031,fighting-,1
14032,sublime,3
14033,targeting,1
14034,gallop,2
14035,pace,4
14036,foreigners,2
14037,combs,3
14038,hdr,1
14039,cathcer,1
14040,woks,2
14041,intercept,7
14042,ambiguous,1
14043,homebase,2
14044,ponytailed,1
14045,"37,000",2
14046,indulging,1
14047,thick-soled,1
14048,obsured,1
14049,recoils,3
14050,lafayette,4
14051,contortionist,5
14052,contortionists,1
14053,bunchh,1
14054,sheilding,1
14055,cower,1
14056,g,4
14057,costing,1
14058,10.00,2
14059,brown-red,1
14060,purple-pink,1
14061,decision,2
14062,boe,1
14063,autographed,1
14064,hurl,2
14065,hurls,2
14066,autographing,1
14067,12.99,2
14068,pk,1
14069,biggest,2
14070,12pk,1
14071,takedown,1
14072,take-down,2
14073,jukebox,3
14074,mussels,3
14075,gnarly,3
14076,aerobatics,1
14077,flaring,1
14078,beckham,1
14079,scientific,9
14080,high-powered,2
14081,bacteria,1
14082,vial,4
14083,canvasses,2
14084,enforcment,1
14085,re-inactors,1
14086,hey,1
14087,signboards,1
14088,widespread,1
14089,topiary,1
14090,ladybug,1
14091,sculpted,3
14092,beetles,1
14093,polishes,6
14094,aluminum-colored,1
14095,wing,3
14096,luke,1
14097,intimidated,1
14098,ufc,6
14099,per,3
14100,appetizer,1
14101,jet-skis,1
14102,spray-painting,1
14103,motorcross,1
14104,manuals,2
14105,red-uniformed,3
14106,white-suited,1
14107,disrupt,1
14108,face-paint,4
14109,bicycle-cross,1
14110,skeleton-printed,1
14111,pods,2
14112,milkweed,2
14113,showgirl,3
14114,fixer,1
14115,summersault,1
14116,flickr,1
14117,100,4
14118,peruvian,1
14119,sportswear,3
14120,rasing,1
14121,littlest,1
14122,retangular,1
14123,bungee-type,1
14124,eyepatch,1
14125,bilbo,1
14126,baggins,1
14127,flower-bed,1
14128,abubakar,1
14129,umar,1
14130,grainy,2
14131,brian,2
14132,nugent,1
14133,goal-keeper,1
14134,angled,2
14135,tiptoes,1
14136,arabesque,2
14137,sunbathes,8
14138,steph,1
14139,vineyards,1
14140,winery,1
14141,canals,3
14142,ganilla,1
14143,kneeled,1
14144,helm,3
14145,decoy-animal,1
14146,2014,1
14147,spectates,1
14148,footrace,4
14149,grape,3
14150,evident,2
14151,occupy,5
14152,red-clothed,1
14153,aquestrian,1
14154,sand-castle,1
14155,disgusted,3
14156,haircuts,3
14157,cravat,1
14158,riverwater,1
14159,developed,2
14160,preacher,1
14161,gutarist,1
14162,upfront,1
14163,chello,1
14164,ringed,4
14165,accented,4
14166,nip,1
14167,housekeeping,1
14168,worm,2
14169,stills,1
14170,rooming,1
14171,red-gray,1
14172,pretended,1
14173,xmen,1
14174,popped,3
14175,overnight,2
14176,hurdle-jumper,1
14177,track-and-field,2
14178,sewers,1
14179,coleus,1
14180,impatiens,1
14181,momma,1
14182,pups,3
14183,hummingbird,4
14184,offf,1
14185,dog-shaped,1
14186,brick-lined,1
14187,capoeira,1
14188,skimming,2
14189,pastoral,2
14190,sight-seers,1
14191,rain-soaked,1
14192,car-lined,1
14193,significant,3
14194,cal,2
14195,witches,2
14196,composition,2
14197,fundraising,1
14198,cupping,2
14199,yellow-gold,2
14200,yellow-suited,1
14201,mc,2
14202,squared,1
14203,all-terrain,3
14204,aggitates,1
14205,sportscasting,1
14206,lacross,1
14207,oppenents,1
14208,sneeze,3
14209,viciously,1
14210,spokesmodels,1
14211,hotrod,1
14212,brickwork,1
14213,exhibits,6
14214,rally-car,1
14215,debri,1
14216,bratwurst,7
14217,fourwheeler,1
14218,dirty-blonde,1
14219,rowed,3
14220,adoring,3
14221,overfilled,2
14222,pioneer,4
14223,count,1
14224,wolf-like,2
14225,glide,3
14226,novice,1
14227,fraternal,1
14228,vfw,1
14229,joining,9
14230,tundra,2
14231,trows,1
14232,zig,1
14233,zagging,1
14234,lookout,2
14235,bumpers,1
14236,punchbag,1
14237,martial-artist,1
14238,softdrinks,1
14239,loooking,1
14240,amanda,2
14241,plump,1
14242,windboarder,1
14243,windboard,1
14244,inch,2
14245,impoverished,5
14246,mahmoud,1
14247,ahmadinejad,1
14248,mountain-climbing,1
14249,handprints,1
14250,highschoolers,1
14251,yound,1
14252,buzz,5
14253,lightyear,2
14254,tho,1
14255,feathery,4
14256,convoy,3
14257,styling,6
14258,motorist,4
14259,biblical,2
14260,nativity,2
14261,bumping,5
14262,belly-smacker,1
14263,organism,1
14264,ont,1
14265,interestingly,1
14266,rare,1
14267,peoople,1
14268,busking,5
14269,push-ups,6
14270,outlined,4
14271,horror,1
14272,frustration,2
14273,consternation,1
14274,rotc,1
14275,saddlebags,1
14276,flexibility,6
14277,boxcar,2
14278,loosing,2
14279,doc,1
14280,inning,1
14281,overeager,1
14282,harmonium,1
14283,gray-blue,2
14284,europeans,1
14285,clog,2
14286,unconvinced,1
14287,happenings,1
14288,roller-skating,3
14289,tummy,3
14290,wc,1
14291,gypsy-like,1
14292,ball-thrower,1
14293,forth,7
14294,brindled,2
14295,decorates,8
14296,waterboard,1
14297,smashing,4
14298,recycling,3
14299,brief,4
14300,overhear,1
14301,un-amused,1
14302,pettipants,1
14303,pepco,1
14304,carton,6
14305,winston,1
14306,headresses,1
14307,moonbounce,1
14308,hovered,1
14309,cordoned,3
14310,aerobatic,1
14311,coiled,2
14312,loops,1
14313,dodgeball,2
14314,boods,1
14315,tumble,4
14316,iove,1
14317,fingertips,4
14318,egde,1
14319,abutment,1
14320,messages,6
14321,sliiding,1
14322,liked,1
14323,charmers,1
14324,snakes,2
14325,cowgirls,3
14326,ques,1
14327,restrain,3
14328,binocular,5
14329,sightseers,3
14330,outfir,1
14331,leak,5
14332,fermentation,1
14333,stop-action,1
14334,cheeses,4
14335,goals,2
14336,interrupts,1
14337,pullovers,1
14338,beckons,2
14339,expo,3
14340,weightlifting,3
14341,shakers,1
14342,factor,1
14343,deliciously,1
14344,tilling,3
14345,gover,1
14346,admits,1
14347,official-looking,1
14348,overtop,1
14349,clippers,6
14350,kindling,1
14351,coping,1
14352,endurance,4
14353,rinding,1
14354,skillfully,6
14355,championship,9
14356,argentina,4
14357,vigorous,1
14358,urge,1
14359,58,3
14360,leafing,1
14361,scars,1
14362,shelton,1
14363,blacked,4
14364,hue,4
14365,precision,5
14366,falcons,1
14367,underhand,1
14368,laughed,1
14369,drooping,1
14370,tama,1
14371,skidded,2
14372,giong,1
14373,fishscales,1
14374,oversize,2
14375,tatoos,2
14376,2x4,1
14377,unconventional,1
14378,ouvert.,1
14379,ouvert,1
14380,committed,1
14381,synergy,1
14382,pleased,6
14383,shoulderbag,1
14384,spider-patterned,1
14385,japanese-sponsored,1
14386,prance,1
14387,bohemians,1
14388,somehow,1
14389,endorsement-covered,1
14390,hp,2
14391,headwear,2
14392,goateed,1
14393,que,1
14394,breezy,1
14395,brige,1
14396,slat,2
14397,mutltiple,1
14398,smiley,4
14399,fondles,1
14400,soundproof,1
14401,matched,2
14402,157,1
14403,motorcrossing,1
14404,bbc,1
14405,lightly-wooded,1
14406,caster,1
14407,ecstatically,4
14408,locksmith,3
14409,brighty,1
14410,wining,2
14411,inline-skates,1
14412,fashion-minded,1
14413,agents,1
14414,shelters,1
14415,gabled,1
14416,respect,3
14417,synchronization,1
14418,tophats,1
14419,receipt,3
14420,gerbil,1
14421,30s,3
14422,mentally,2
14423,impaired,1
14424,retreiving,1
14425,ump,1
14426,veterinarian,2
14427,cosplayers,5
14428,velodrome,4
14429,water-dancing,1
14430,plums,2
14431,clifftop,2
14432,facepaintings,1
14433,sidwalk,1
14434,cultures,1
14435,dealt,1
14436,parties,4
14437,spruced,2
14438,garbed,2
14439,undressed,2
14440,backstrokes,2
14441,straggle,1
14442,midfield,1
14443,wins,4
14444,young-lady,1
14445,untied,1
14446,at-ease,1
14447,body-fitting,1
14448,malaysia,1
14449,mavic,1
14450,malaysian,1
14451,ranch-style,1
14452,somersaults,2
14453,hatchback,3
14454,queens,2
14455,domestic,1
14456,awareness,1
14457,sphere,5
14458,popsicles,2
14459,lollipops,6
14460,popcycles,1
14461,popscicles,1
14462,crucified,3
14463,crucifixion,1
14464,coffin,3
14465,pall,1
14466,panasonic,1
14467,encounters,2
14468,freckles,4
14469,outise,1
14470,rees.com,1
14471,also-sleeping,1
14472,depths,1
14473,subdue,1
14474,wresting,3
14475,saint,5
14476,peter,3
14477,larch,1
14478,dallas,2
14479,realtor,1
14480,morton,1
14481,rachofsky,1
14482,realtors,1
14483,repainting,3
14484,5-person,1
14485,snowblowing,2
14486,onwards,3
14487,bashfully,1
14488,billed,1
14489,struts,1
14490,serveral,1
14491,graffiti-strewn,1
14492,homerun,1
14493,centerpieces,1
14494,stoic,2
14495,brown-spotted,1
14496,rippled,2
14497,ghostbusters,2
14498,ghost,2
14499,busters,1
14500,ghostbuster,1
14501,impersonators,1
14502,chunky,2
14503,interferes,1
14504,waterlogged,1
14505,put-put,1
14506,arrives,1
14507,zig-zag,1
14508,luncheon,3
14509,harvester,1
14510,preppy,1
14511,yongsan,2
14512,icing,6
14513,showerhead,2
14514,pelicans,5
14515,flocking,2
14516,centrifugal,1
14517,sprinkers,1
14518,squeals,1
14519,drum-like,1
14520,medallions,1
